name,brand,image
Swipe Slate 3 Tablet (Wi-Fi + 64GB),swipe,https://via.placeholder.com/200
Swipe X1 Tablet (6GB RAM + 128GB),swipe,https://via.placeholder.com/200
Swipe Slate 2 Tablet (32GB),swipe,https://via.placeholder.com/200
Swipe Slate 2 Tablet,swipe,https://via.placeholder.com/200
Swipe X1 Tablet,swipe,https://via.placeholder.com/200
Swipe Strike 8 Tablet,swipe,https://via.placeholder.com/200
Swipe Strike 4G VoLTE Tablet (3GB RAM + 32GB),swipe,https://via.placeholder.com/200
Swipe Blaze 4G Tablet,swipe,https://via.placeholder.com/200
Swipe Slate Pro Tablet (WiFi+4G+16GB),swipe,https://via.placeholder.com/200
Swipe Slate Plus (16GB),swipe,https://via.placeholder.com/200
Swipe Razor Tablet (WiFi+4G+8GB),swipe,https://via.placeholder.com/200
Swipe Slate Plus,swipe,https://via.placeholder.com/200
Swipe Strike 4G VoLTE Tablet,swipe,https://via.placeholder.com/200
Swipe Ace Prime Tablet (WiFi+3G+16GB),swipe,https://via.placeholder.com/200
Swipe Slate 8 Tablet,swipe,https://via.placeholder.com/200
Swipe Eco Tablet (WiFi+3G+4GB),swipe,https://via.placeholder.com/200
Swipe X703 Tablet,swipe,https://via.placeholder.com/200
Swipe W74 Tablet,swipe,https://via.placeholder.com/200
Swipe Ace Strike 4G Tablet,swipe,https://via.placeholder.com/200
Swipe Ace Tablet,swipe,https://via.placeholder.com/200
Swipe Halo Walk N Talk Tablet,swipe,https://via.placeholder.com/200
Swipe Slice Tablet (WiFi+3G+4GB),swipe,https://via.placeholder.com/200
Swipe Slate Pro,swipe,https://via.placeholder.com/200
Swipe MTV Slash 3X Tablet (WiFi+3G+8GB),swipe,https://via.placeholder.com/200
Swipe MTV Slash 2x,swipe,https://via.placeholder.com/200
Swipe MTV Slash Tablet (WiFi+3G+8GB),swipe,https://via.placeholder.com/200
Swipe MTV Slash 4X Tablet (WiFi+3G+8GB),swipe,https://via.placeholder.com/200
Swipe Ultimate Tablet (WiFi+32GB),swipe,https://via.placeholder.com/200
Swipe Fablet F1 (WiFi+3G+4GB),swipe,https://via.placeholder.com/200
Swipe Slice Tablet (WiFi+4GB),swipe,https://via.placeholder.com/200
Swipe Halo Edge (WiFi+4GB),swipe,https://via.placeholder.com/200
Swipe Velocity Tab (WiFi+8GB),swipe,https://via.placeholder.com/200
Swipe MTV Slash Tablet (WiFi+3G+4GB),swipe,https://via.placeholder.com/200
Swipe Halo Tab X74S (WiFi+4GB),swipe,https://via.placeholder.com/200
Swipe Halo Value 8 Tablet (WiFi+2G+8GB),swipe,https://via.placeholder.com/200
Swipe Halo Fone Tablet (WiFi+3G+4GB),swipe,https://via.placeholder.com/200
Swipe Float Tab X78 (WiFi+8GB),swipe,https://via.placeholder.com/200
Swipe MTV Slate Tablet (WiFi+3G+8GB),swipe,https://via.placeholder.com/200
Swipe Legend Tablet (WiFi+3G+4GB),swipe,https://via.placeholder.com/200
Swipe Halo Value Tablet (WiFi+2G+4GB),swipe,https://via.placeholder.com/200
Swipe Monster Tab Tablet (WiFi+3G+8GB),swipe,https://via.placeholder.com/200
Swipe Halo Value Plus Tablet (WiFi+2G+1GB RAM+4GB),swipe,https://via.placeholder.com/200
Swipe MTV VOLT 1000 Tablet (WiFi+3G+4GB),swipe,https://via.placeholder.com/200
Swipe 3D Life Plus Tablet (WiFi+4GB),swipe,https://via.placeholder.com/200
Swipe All In One Tablet (WiFi+3G+8GB),swipe,https://via.placeholder.com/200
Swipe 3D Life Tab X74 3D (WiFi+4GB),swipe,https://via.placeholder.com/200
Swipe MTV Slash 4X (WiFi+3G+4GB),swipe,https://via.placeholder.com/200
Swipe Junior Tablet (WiFi+4GB),swipe,https://via.placeholder.com/200
Swipe Halo 3G Tab (WiFi+3G+4GB),swipe,https://via.placeholder.com/200
Swipe Halo Value Plus Tablet (WiFi+2G+512MB RAM+4GB),swipe,https://via.placeholder.com/200
Tecno MegaPad 10,tecno,https://via.placeholder.com/200
Tecno MegaPad 11 Tablet,tecno,https://via.placeholder.com/200
Amtrak A 700 Tablet,amtrak,https://via.placeholder.com/200
Amtrak A-713 3G Tablet,amtrak,https://via.placeholder.com/200
Amtrak A712L Tablet (4GB),amtrak,https://via.placeholder.com/200
Amtrak A-723G 3G Dual Sim Tablet,amtrak,https://via.placeholder.com/200
Byond Mi-book Mi5 Tab,byond,https://via.placeholder.com/200
Byond Mi-book Mi9 Tab,byond,https://via.placeholder.com/200
Byond Laplet L9 plus,byond,https://via.placeholder.com/200
Byond Laplet L9,byond,https://via.placeholder.com/200
Byond Mi-book Mi5 Plus Tablet Wi-Fi,byond,https://via.placeholder.com/200
Byond Mi-book Mi7 Tab,byond,https://via.placeholder.com/200
Byond Mi-book Mi1 Tab,byond,https://via.placeholder.com/200
Byond Mi-Book Mi8 Tab,byond,https://via.placeholder.com/200
Byond Laplet L1,byond,https://via.placeholder.com/200
Byond Laplet L1 Plus,byond,https://via.placeholder.com/200
Byond Mi-Book Mi10 Tab,byond,https://via.placeholder.com/200
Byond Mi-Book Mi2 Tab,byond,https://via.placeholder.com/200
Byond Mi-book Mi3 Tab,byond,https://via.placeholder.com/200
Dell Venue 8 Pro Tablet (WiFi+32GB),dell,https://via.placeholder.com/200
Dell Venue 8 3840 Tablet (WiFi+3G+16GB),dell,https://via.placeholder.com/200
Dell Venue 8 7000 Tablet,dell,https://via.placeholder.com/200
Dell Venue 7 3000 Series Tablet (16GB+WiFi),dell,https://via.placeholder.com/200
Dell Venue 7 3741 Tablet (8GB+WiFi+3G),dell,https://via.placeholder.com/200
Dell Venue 7 3000 Series Tablet (8GB+WiFi+3G),dell,https://via.placeholder.com/200
Dell Venue 8 Tablet (WiFi+3G+16GB),dell,https://via.placeholder.com/200
Dell Venue 8 7840,dell,https://via.placeholder.com/200
Dell Venue 8 3000 Series (Wifi+16GB),dell,https://via.placeholder.com/200
Dell Venue 8 3000 Series (Wifi+16GB+3G),dell,https://via.placeholder.com/200
Dell Venue 7 3000 Series Tablet (16GB+WiFi+3G),dell,https://via.placeholder.com/200
Dell Venue 8 Pro Tablet (WiFi+3G+32GB),dell,https://via.placeholder.com/200
Dell Venue 8 Tablet (WiFi+3G+32GB),dell,https://via.placeholder.com/200
Dell Venue 7 HD Tablet (WiFi+3G+16GB),dell,https://via.placeholder.com/200
Dell Venue 11 Pro Tablet (64GB),dell,https://via.placeholder.com/200
Dell Venue 8 Pro Tablet (WiFi+3G+64GB),dell,https://via.placeholder.com/200
Dell Venue 8 Pro Tablet (WiFi+64GB),dell,https://via.placeholder.com/200
Dell Venue 7 HD Tablet (16GB),dell,https://via.placeholder.com/200
Dell Venue 8 WiFi (16GB),dell,https://via.placeholder.com/200
Dell Venue 8 WiFi (32GB),dell,https://via.placeholder.com/200
Dell Streak 7,dell,https://via.placeholder.com/200
Fusion5 F105D 4G Tablet,fusion5,https://via.placeholder.com/200
Intex I-Buddy 7.0 WiFi (4GB),intex,https://via.placeholder.com/200
Intex iBuddy IN-7DD01 Tablet,intex,https://via.placeholder.com/200
Intex Connect,intex,https://via.placeholder.com/200
Intex I-Buddy Connect II 3G Tab,intex,https://via.placeholder.com/200
Intex I-Buddy Connect 3G,intex,https://via.placeholder.com/200
Intex I-Tab 5T (8GB),intex,https://via.placeholder.com/200
Intex I-Buddy 7.2 WiFi (4GB),intex,https://via.placeholder.com/200
Intex I-Buddy 3,intex,https://via.placeholder.com/200
Jio Education Tablet,jio,https://via.placeholder.com/200
